file,text,length,category
5_1.png,5,1,Num
3_1.png,3,1,Num
7_1.png,7,1,Num
9_1.png,9,1,Num
0_1.png,0,1,Num
0_2.png,0,1,Num
3_2.png,3,1,Num
6_1.png,6,1,Num
5_2.png,5,1,Num
8_1.png,8,1,Num
6_2.png,6,1,Num
7_2.png,7,1,Num
7_3.png,7,1,Num
4_1.png,4,1,Num
5_4.png,5,1,Num
5_3.png,5,1,Num
4_2.png,4,1,Num
3_3.png,3,1,Num
1_1.png,1,1,Num
2_1.png,2,1,Num
6_3.png,6,1,Num
7_4.png,7,1,Num
7_5.png,7,1,Num
3_4.png,3,1,Num
6_4.png,6,1,Num
3_5.png,3,1,Num
0_3.png,0,1,Num
8_2.png,8,1,Num
4_3.png,4,1,Num
9_2.png,9,1,Num
5_5.png,5,1,Num
3_7.png,3,1,Num
3_6.png,3,1,Num
0_4.png,0,1,Num
2_2.png,2,1,Num
4_4.png,4,1,Num
0_5.png,0,1,Num
1_2.png,1,1,Num
9_3.png,9,1,Num
7_6.png,7,1,Num
6_5.png,6,1,Num
4_5.png,4,1,Num
0_6.png,0,1,Num
2_3.png,2,1,Num
0_7.png,0,1,Num
0_8.png,0,1,Num
8_3.png,8,1,Num
5_6.png,5,1,Num
2_4.png,2,1,Num
8_4.png,8,1,Num
9_4.png,9,1,Num
9_5.png,9,1,Num
2_5.png,2,1,Num
8_5.png,8,1,Num
2_6.png,2,1,Num
7_7.png,7,1,Num
0_9.png,0,1,Num
9_6.png,9,1,Num
5_7.png,5,1,Num
6_6.png,6,1,Num
9_7.png,9,1,Num
6_7.png,6,1,Num
5_8.png,5,1,Num
8_6.png,8,1,Num
8_7.png,8,1,Num
3_8.png,3,1,Num
9_8.png,9,1,Num
1_3.png,1,1,Num
9_9.png,9,1,Num
1_4.png,1,1,Num
1_5.png,1,1,Num
8_8.png,8,1,Num
2_7.png,2,1,Num
3_9.png,3,1,Num
8_9.png,8,1,Num
1_6.png,1,1,Num
0_10.png,0,1,Num
3_10.png,3,1,Num
7_8.png,7,1,Num
5_9.png,5,1,Num
9_10.png,9,1,Num
1_7.png,1,1,Num
8_10.png,8,1,Num
0_11.png,0,1,Num
3_11.png,3,1,Num
3_12.png,3,1,Num
1_8.png,1,1,Num
7_9.png,7,1,Num
7_10.png,7,1,Num
1_9.png,1,1,Num
0_12.png,0,1,Num
9_11.png,9,1,Num
6_8.png,6,1,Num
8_11.png,8,1,Num
9_12.png,9,1,Num
0_13.png,0,1,Num
5_10.png,5,1,Num
6_9.png,6,1,Num
6_10.png,6,1,Num
9_13.png,9,1,Num
2_8.png,2,1,Num
5_11.png,5,1,Num
4_6.png,4,1,Num
0_14.png,0,1,Num
0_15.png,0,1,Num
5_12.png,5,1,Num
3_13.png,3,1,Num
2_9.png,2,1,Num
7_11.png,7,1,Num
1_10.png,1,1,Num
8_12.png,8,1,Num
9_14.png,9,1,Num
1_11.png,1,1,Num
2_10.png,2,1,Num
0_16.png,0,1,Num
2_11.png,2,1,Num
0_17.png,0,1,Num
5_13.png,5,1,Num
8_13.png,8,1,Num
9_15.png,9,1,Num
3_14.png,3,1,Num
4_7.png,4,1,Num
4_8.png,4,1,Num
0_18.png,0,1,Num
5_14.png,5,1,Num
5_15.png,5,1,Num
8_14.png,8,1,Num
0_19.png,0,1,Num
0_20.png,0,1,Num
8_15.png,8,1,Num
4_9.png,4,1,Num
2_12.png,2,1,Num
7_12.png,7,1,Num
2_14.png,2,1,Num
2_13.png,2,1,Num
3_15.png,3,1,Num
0_21.png,0,1,Num
4_10.png,4,1,Num
6_11.png,6,1,Num
6_12.png,6,1,Num
9_16.png,9,1,Num
0_22.png,0,1,Num
2_15.png,2,1,Num
5_16.png,5,1,Num
4_11.png,4,1,Num
4_12.png,4,1,Num
9_17.png,9,1,Num
0_23.png,0,1,Num
3_16.png,3,1,Num
1_12.png,1,1,Num
4_13.png,4,1,Num
2_17.png,2,1,Num
2_16.png,2,1,Num
3_17.png,3,1,Num
5_17.png,5,1,Num
1_13.png,1,1,Num
5_18.png,5,1,Num
8_16.png,8,1,Num
5_19.png,5,1,Num
9_18.png,9,1,Num
3_18.png,3,1,Num
9_19.png,9,1,Num
0_24.png,0,1,Num
5_20.png,5,1,Num
1_14.png,1,1,Num
0_25.png,0,1,Num
1_15.png,1,1,Num
9_20.png,9,1,Num
6_13.png,6,1,Num
4_14.png,4,1,Num
5_21.png,5,1,Num
6_14.png,6,1,Num
9_21.png,9,1,Num
8_17.png,8,1,Num
3_19.png,3,1,Num
9_22.png,9,1,Num
7_13.png,7,1,Num
8_18.png,8,1,Num
5_22.png,5,1,Num
8_19.png,8,1,Num
8_20.png,8,1,Num
5_23.png,5,1,Num
0_26.png,0,1,Num
2_18.png,2,1,Num
7_14.png,7,1,Num
6_15.png,6,1,Num
1_16.png,1,1,Num
2_19.png,2,1,Num
1_17.png,1,1,Num
2_20.png,2,1,Num
8_21.png,8,1,Num
9_23.png,9,1,Num
3_20.png,3,1,Num
0_27.png,0,1,Num
6_16.png,6,1,Num
7_15.png,7,1,Num
0_28.png,0,1,Num
6_17.png,6,1,Num
9_24.png,9,1,Num
9_25.png,9,1,Num
0_29.png,0,1,Num
9_26.png,9,1,Num
1_18.png,1,1,Num
6_18.png,6,1,Num
3_21.png,3,1,Num
9_27.png,9,1,Num
6_19.png,6,1,Num
1_19.png,1,1,Num
1_20.png,1,1,Num
2_21.png,2,1,Num
1_21.png,1,1,Num
2_22.png,2,1,Num
4_15.png,4,1,Num
8_22.png,8,1,Num
3_22.png,3,1,Num
1_22.png,1,1,Num
9_28.png,9,1,Num
0_30.png,0,1,Num
3_23.png,3,1,Num
1_23.png,1,1,Num
6_20.png,6,1,Num
8_23.png,8,1,Num
9_29.png,9,1,Num
0_31.png,0,1,Num
4_16.png,4,1,Num
8_24.png,8,1,Num
4_17.png,4,1,Num
1_24.png,1,1,Num
9_30.png,9,1,Num
7_16.png,7,1,Num
1_25.png,1,1,Num
6_21.png,6,1,Num
2_23.png,2,1,Num
6_22.png,6,1,Num
5_24.png,5,1,Num
4_18.png,4,1,Num
9_31.png,9,1,Num
0_32.png,0,1,Num
1_26.png,1,1,Num
4_19.png,4,1,Num
3_24.png,3,1,Num
3_25.png,3,1,Num
2_24.png,2,1,Num
4_20.png,4,1,Num
8_25.png,8,1,Num
3_26.png,3,1,Num
5_25.png,5,1,Num
1_27.png,1,1,Num
7_17.png,7,1,Num
0_33.png,0,1,Num
4_21.png,4,1,Num
2_25.png,2,1,Num
8_26.png,8,1,Num
5_26.png,5,1,Num
7_18.png,7,1,Num
5_27.png,5,1,Num
5_28.png,5,1,Num
1_28.png,1,1,Num
9_32.png,9,1,Num
5_29.png,5,1,Num
7_19.png,7,1,Num
1_29.png,1,1,Num
4_22.png,4,1,Num
9_33.png,9,1,Num
6_23.png,6,1,Num
5_30.png,5,1,Num
0_34.png,0,1,Num
9_35.png,9,1,Num
3_28.png,3,1,Num
6_24.png,6,1,Num
0_35.png,0,1,Num
7_20.png,7,1,Num
8_27.png,8,1,Num
9_34.png,9,1,Num
1_30.png,1,1,Num
3_27.png,3,1,Num
8_28.png,8,1,Num
4_24.png,4,1,Num
4_25.png,4,1,Num
1_31.png,1,1,Num
4_26.png,4,1,Num
6_25.png,6,1,Num
8_29.png,8,1,Num
9_36.png,9,1,Num
8_30.png,8,1,Num
4_23.png,4,1,Num
5_31.png,5,1,Num
7_21.png,7,1,Num
5_32.png,5,1,Num
2_26.png,2,1,Num
8_31.png,8,1,Num
5_33.png,5,1,Num
0_36.png,0,1,Num
6_26.png,6,1,Num
8_32.png,8,1,Num
6_27.png,6,1,Num
5_34.png,5,1,Num
2_27.png,2,1,Num
6_28.png,6,1,Num
3_29.png,3,1,Num
6_29.png,6,1,Num
5_35.png,5,1,Num
0_37.png,0,1,Num
3_30.png,3,1,Num
1_32.png,1,1,Num
5_36.png,5,1,Num
8_33.png,8,1,Num
2_28.png,2,1,Num
3_31.png,3,1,Num
5_37.png,5,1,Num
6_30.png,6,1,Num
8_34.png,8,1,Num
6_31.png,6,1,Num
4_27.png,4,1,Num
3_32.png,3,1,Num
3_33.png,3,1,Num
6_32.png,6,1,Num
8_35.png,8,1,Num
2_29.png,2,1,Num
1_33.png,1,1,Num
0_38.png,0,1,Num
5_38.png,5,1,Num
9_38.png,9,1,Num
4_28.png,4,1,Num
9_37.png,9,1,Num
4_29.png,4,1,Num
2_30.png,2,1,Num
0_39.png,0,1,Num
7_22.png,7,1,Num
2_31.png,2,1,Num
9_39.png,9,1,Num
1_34.png,1,1,Num
8_36.png,8,1,Num
9_40.png,9,1,Num
7_23.png,7,1,Num
8_37.png,8,1,Num
6_33.png,6,1,Num
4_30.png,4,1,Num
4_31.png,4,1,Num
6_34.png,6,1,Num
6_35.png,6,1,Num
8_38.png,8,1,Num
9_41.png,9,1,Num
2_32.png,2,1,Num
0_40.png,0,1,Num
7_24.png,7,1,Num
1_35.png,1,1,Num
7_25.png,7,1,Num
3_34.png,3,1,Num
9_42.png,9,1,Num
5_39.png,5,1,Num
4_32.png,4,1,Num
6_36.png,6,1,Num
5_40.png,5,1,Num
4_33.png,4,1,Num
4_34.png,4,1,Num
1_36.png,1,1,Num
9_43.png,9,1,Num
9_44.png,9,1,Num
5_41.png,5,1,Num
7_26.png,7,1,Num
5_42.png,5,1,Num
8_39.png,8,1,Num
4_35.png,4,1,Num
